actual_input_tokens,actual_output_tokens,block,cache_prompt,case,completed_at,concurrency,decode_tokens_per_second,fallback,first_at,generator_delay_ms,ignore_eos,input_tokens_requested,latency_ms,model,node,output_tokens_requested,partial_response,phase,physical_node,planned_at,pure_network_ms,request_id,requester,retry,run_id,selected_node,sent_at,server_timings,status,stop_type,tokens_cached,ttft_ms,zero_prefix_reuse_verified
512,128,2,False,i512-o128-c4,1789047408.730235,4,40.55927082734525,False,1789047405.598561,0.5347728729248047,True,512,3420.885548000115,llama3.2:1b-instruct-q8_0,nano,128,True,measure,etri-dev0001-jetorn,1789047405.308814,,i512-o128-c4-0,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789047405.3093488,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 283.282, ""prompt_per_token_ms"": 0.55328515625, ""prompt_per_second"": 1807.3862793965025, ""predicted_n"": 128, ""predicted_ms"": 3131.22, ""predicted_per_token_ms"": 24.65527559055118, ""predicted_per_second"": 40.55927082734525}",ok,limit,639,289.2118150002716,True
512,128,2,False,i512-o128-c4,1789047412.1340857,4,40.70746366538337,False,1789047409.0137577,4.067659378051758,True,512,6821.203845000127,llama3.2:1b-instruct-q8_0,nano,128,True,measure,etri-dev0001-jetorn,1789047405.308814,,i512-o128-c4-3,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789047405.3128817,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 283.426, ""prompt_per_token_ms"": 0.55356640625, ""prompt_per_second"": 1806.468002229859, ""predicted_n"": 128, ""predicted_ms"": 3119.821, ""predicted_per_token_ms"": 24.56551968503937, ""predicted_per_second"": 40.70746366538337}",ok,limit,639,3700.8765150003455,True
512,128,2,False,i512-o128-c4,1789047415.531537,4,40.778176033927444,False,1789047412.4159808,1.584768295288086,True,512,10221.138257999883,llama3.2:1b-instruct-q8_0,nano,128,True,measure,etri-dev0001-jetorn,1789047405.308814,,i512-o128-c4-1,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789047405.3103988,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 282.196, ""prompt_per_token_ms"": 0.5511640625, ""prompt_per_second"": 1814.341804986605, ""predicted_n"": 128, ""predicted_ms"": 3114.411, ""predicted_per_token_ms"": 24.52292125984252, ""predicted_per_second"": 40.778176033927444}",ok,limit,639,7105.58212199976,True
512,128,2,False,i512-o128-c4,1789047418.9377053,4,40.66887815700172,False,1789047415.8141735,3.3745765686035156,True,512,13625.516720000633,llama3.2:1b-instruct-q8_0,nano,128,True,measure,etri-dev0001-jetorn,1789047405.308814,,i512-o128-c4-2,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789047405.3121886,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 283.3, ""prompt_per_token_ms"": 0.5533203125, ""prompt_per_second"": 1807.2714436992587, ""predicted_n"": 128, ""predicted_ms"": 3122.781, ""predicted_per_token_ms"": 24.588826771653544, ""predicted_per_second"": 40.66887815700172}",ok,limit,639,10501.985402000173,True
512,256,2,False,i512-o256-c1,1789047427.588665,1,40.65406167555954,False,1789047421.3160095,0.8311271667480469,True,512,6625.46309299978,llama3.2:1b-instruct-q8_0,nano,256,True,measure,etri-dev0001-jetorn,1789047420.9623706,,i512-o256-c1-0,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789047420.9632018,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 349.401, ""prompt_per_token_ms"": 0.682423828125, ""prompt_per_second"": 1465.3650104035191, ""predicted_n"": 256, ""predicted_ms"": 6272.436, ""predicted_per_token_ms"": 24.597788235294118, ""predicted_per_second"": 40.65406167555954}",ok,limit,767,352.80744900046557,True
512,128,2,False,i512-o128-c2,1789047435.2642183,2,39.58532039173882,False,1789047432.0550168,1.5146732330322266,True,512,3629.479717999857,llama3.2:1b-instruct-q8_0,nano,128,True,measure,etri-dev0001-jetorn,1789047431.6332238,,i512-o128-c2-1,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789047431.6347384,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 417.442, ""prompt_per_token_ms"": 0.81531640625, ""prompt_per_second"": 1226.5176958715222, ""predicted_n"": 128, ""predicted_ms"": 3208.26, ""predicted_per_token_ms"": 25.26188976377953, ""predicted_per_second"": 39.58532039173882}",ok,limit,639,420.2785750003386,True
512,128,2,False,i512-o128-c2,1789047438.6907663,2,40.543461153777514,False,1789047435.5576787,0.6875991821289062,True,512,7056.854193000618,llama3.2:1b-instruct-q8_0,nano,128,True,measure,etri-dev0001-jetorn,1789047431.6332238,,i512-o128-c2-0,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789047431.6339114,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 293.956, ""prompt_per_token_ms"": 0.5741328125, ""prompt_per_second"": 1741.7572697954795, ""predicted_n"": 128, ""predicted_ms"": 3132.441, ""predicted_per_token_ms"": 24.664889763779527, ""predicted_per_second"": 40.543461153777514}",ok,limit,639,3923.7666140006695,True
512,128,2,False,i512-o128-c8,1789047448.4616144,8,39.65880933012523,False,1789047445.2579565,3.543376922607422,True,512,3629.7410639999725,llama3.2:1b-instruct-q8_0,nano,128,True,measure,etri-dev0001-jetorn,1789047444.8283298,,i512-o128-c8-2,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789047444.8318732,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 421.301, ""prompt_per_token_ms"": 0.822853515625, ""prompt_per_second"": 1215.283134860824, ""predicted_n"": 128, ""predicted_ms"": 3202.315, ""predicted_per_token_ms"": 25.21507874015748, ""predicted_per_second"": 39.65880933012523}",ok,limit,639,426.08305999965523,True
512,128,2,False,i512-o128-c8,1789047451.8656957,8,40.6997015782511,False,1789047448.743996,2.4755001068115234,True,512,7034.890526000709,llama3.2:1b-instruct-q8_0,nano,128,True,measure,etri-dev0001-jetorn,1789047444.8283298,,i512-o128-c8-1,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789047444.8308053,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 283.028, ""prompt_per_token_ms"": 0.5527890625, ""prompt_per_second"": 1809.0082959989822, ""predicted_n"": 128, ""predicted_ms"": 3120.416, ""predicted_per_token_ms"": 24.57020472440945, ""predicted_per_second"": 40.6997015782511}",ok,limit,639,3913.190967999981,True
512,128,2,False,i512-o128-c8,1789047455.277378,8,40.601360497241984,False,1789047452.1483088,1.3616085052490234,True,512,10447.68517600005,llama3.2:1b-instruct-q8_0,nano,128,True,measure,etri-dev0001-jetorn,1789047444.8283298,,i512-o128-c8-0,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789047444.8296914,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 283.207, ""prompt_per_token_ms"": 0.553138671875, ""prompt_per_second"": 1807.864918593114, ""predicted_n"": 128, ""predicted_ms"": 3127.974, ""predicted_per_token_ms"": 24.629716535433072, ""predicted_per_second"": 40.601360497241984}",ok,limit,639,7318.616114000179,True
512,128,2,False,i512-o128-c8,1789047458.6794722,8,40.71804835508703,False,1789047455.560168,4.468202590942383,True,512,13846.674227000221,llama3.2:1b-instruct-q8_0,nano,128,True,measure,etri-dev0001-jetorn,1789047444.8283298,,i512-o128-c8-3,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789047444.832798,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 283.143, ""prompt_per_token_ms"": 0.553013671875, ""prompt_per_second"": 1808.273557884179, ""predicted_n"": 128, ""predicted_ms"": 3119.01, ""predicted_per_token_ms"": 24.559133858267717, ""predicted_per_second"": 40.71804835508703}",ok,limit,639,10727.37017899999,True
512,128,2,False,i512-o128-c8,1789047462.1001203,8,40.49775891142024,False,1789047458.9630039,7.045269012451172,True,512,17264.745333000064,llama3.2:1b-instruct-q8_0,nano,128,True,measure,etri-dev0001-jetorn,1789047444.8283298,,i512-o128-c8-5,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789047444.835375,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 283.256, ""prompt_per_token_ms"": 0.553234375, ""prompt_per_second"": 1807.5521789476659, ""predicted_n"": 128, ""predicted_ms"": 3135.976, ""predicted_per_token_ms"": 24.692724409448818, ""predicted_per_second"": 40.49775891142024}",ok,limit,639,14127.629147000334,True
512,128,2,False,i512-o128-c8,1789047465.5073237,8,40.67717568440149,False,1789047462.3837237,5.951166152954102,True,512,20673.042911000266,llama3.2:1b-instruct-q8_0,nano,128,True,measure,etri-dev0001-jetorn,1789047444.8283298,,i512-o128-c8-4,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789047444.834281,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 284.323, ""prompt_per_token_ms"": 0.555318359375, ""prompt_per_second"": 1800.7688438852997, ""predicted_n"": 128, ""predicted_ms"": 3122.144, ""predicted_per_token_ms"": 24.583811023622044, ""predicted_per_second"": 40.67717568440149}",ok,limit,639,17549.442779000856,True
512,128,2,False,i512-o128-c8,1789047468.9192986,8,40.617631058223616,False,1789047465.7910948,8.9111328125,True,512,24082.057020999855,llama3.2:1b-instruct-q8_0,nano,128,True,measure,etri-dev0001-jetorn,1789047444.8283298,,i512-o128-c8-6,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789047444.837241,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 284.109, ""prompt_per_token_ms"": 0.554900390625, ""prompt_per_second"": 1802.1252406646745, ""predicted_n"": 128, ""predicted_ms"": 3126.721, ""predicted_per_token_ms"": 24.619850393700787, ""predicted_per_second"": 40.617631058223616}",ok,limit,639,20953.85321499998,True
512,128,2,False,i512-o128-c8,1789047472.3296313,8,40.61198098208084,False,1789047469.2020805,11.501789093017578,True,512,27489.79849099942,llama3.2:1b-instruct-q8_0,nano,128,True,measure,etri-dev0001-jetorn,1789047444.8283298,,i512-o128-c8-7,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789047444.8398316,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 283.45, ""prompt_per_token_ms"": 0.55361328125, ""prompt_per_second"": 1806.3150467454577, ""predicted_n"": 128, ""predicted_ms"": 3127.156, ""predicted_per_token_ms"": 24.62327559055118, ""predicted_per_second"": 40.61198098208084}",ok,limit,639,24362.248393999835,True
2048,128,2,False,i2048-o128-c1,1789047497.6477773,1,38.088668621085226,False,1789047494.3123274,0.5700588226318359,True,2048,5157.47027100042,llama3.2:1b-instruct-q8_0,nano,128,True,measure,etri-dev0001-jetorn,1789047492.4897373,,i2048-o128-c1-0,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789047492.4903073,"{""cache_n"": 0, ""prompt_n"": 2048, ""prompt_ms"": 1817.48, ""prompt_per_token_ms"": 0.88744140625, ""prompt_per_second"": 1126.8349582939015, ""predicted_n"": 128, ""predicted_ms"": 3334.325, ""predicted_per_token_ms"": 26.254527559055116, ""predicted_per_second"": 38.088668621085226}",ok,limit,2175,1822.020268000415,True
512,128,2,False,i512-o128-c1,1789047507.3776648,1,38.90945677496364,False,1789047504.1131651,2.288341522216797,True,512,3682.099506000668,llama3.2:1b-instruct-q8_0,nano,128,True,measure,etri-dev0001-jetorn,1789047503.6932752,,i512-o128-c1-0,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789047503.6955636,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 412.619, ""prompt_per_token_ms"": 0.805896484375, ""prompt_per_second"": 1240.854153589631, ""predicted_n"": 128, ""predicted_ms"": 3263.988, ""predicted_per_token_ms"": 25.700692913385826, ""predicted_per_second"": 38.90945677496364}",ok,limit,639,417.5998360005906,True
512,128,0,False,,1789045133.1653414,,16.001022049534377,False,1789045125.2051973,0.003814697265625,True,512,9330.072454000401,llama3.2:3b-instruct-q8_0,nano,128,True,warmup,etri-dev0001-jetorn,1789045123.8352656,,warmup,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789045123.8352695,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 1366.711, ""prompt_per_token_ms"": 2.669357421875, ""prompt_per_second"": 374.6219939694639, ""predicted_n"": 128, ""predicted_ms"": 7936.993, ""predicted_per_token_ms"": 62.49600787401575, ""predicted_per_second"": 16.001022049534377}",ok,limit,639,1369.9287520003054,True
128,64,0,False,i128-o64-c1,1789045137.2059107,1,16.425344462938167,False,1789045133.3696659,21.860122680664062,True,128,4008.61647200054,llama3.2:3b-instruct-q8_0,nano,64,True,measure,etri-dev0001-jetorn,1789045133.1754344,,i128-o64-c1-0,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789045133.1972945,"{""cache_n"": 0, ""prompt_n"": 128, ""prompt_ms"": 169.941, ""prompt_per_token_ms"": 1.3276640625, ""prompt_per_second"": 753.2025820726017, ""predicted_n"": 64, ""predicted_ms"": 3835.536, ""predicted_per_token_ms"": 60.88152380952381, ""predicted_per_second"": 16.425344462938167}",ok,limit,191,172.372116000588,True
512,128,0,False,i512-o128-c8,1789045145.7336996,8,16.40225669221759,False,1789045137.989914,0.7615089416503906,True,512,8428.27244199998,llama3.2:3b-instruct-q8_0,nano,128,True,measure,etri-dev0001-jetorn,1789045137.3046658,,i512-o128-c8-0,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789045137.3054273,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 681.032, ""prompt_per_token_ms"": 1.330140625, ""prompt_per_second"": 751.8002090944331, ""predicted_n"": 128, ""predicted_ms"": 7742.837, ""predicted_per_token_ms"": 60.96722047244095, ""predicted_per_second"": 16.40225669221759}",ok,limit,639,684.4865930006563,True
512,128,0,False,i512-o128-c8,1789045154.156099,8,16.413088753325106,False,1789045146.4166594,1.501321792602539,True,512,16849.931295000715,llama3.2:3b-instruct-q8_0,nano,128,True,measure,etri-dev0001-jetorn,1789045137.3046658,,i512-o128-c8-1,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789045137.3061671,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 682.611, ""prompt_per_token_ms"": 1.333224609375, ""prompt_per_second"": 750.061162213911, ""predicted_n"": 128, ""predicted_ms"": 7737.727, ""predicted_per_token_ms"": 60.926984251968506, ""predicted_per_second"": 16.413088753325106}",ok,limit,639,9110.491419000027,True
512,128,0,False,i512-o128-c8,1789045162.5693126,8,16.42689649490126,False,1789045154.8370583,4.0683746337890625,True,512,25260.577896999166,llama3.2:3b-instruct-q8_0,nano,128,True,measure,etri-dev0001-jetorn,1789045137.3046658,,i512-o128-c8-3,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789045137.3087342,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 681.685, ""prompt_per_token_ms"": 1.331416015625, ""prompt_per_second"": 751.0800443019871, ""predicted_n"": 128, ""predicted_ms"": 7731.223, ""predicted_per_token_ms"": 60.8757716535433, ""predicted_per_second"": 16.42689649490126}",ok,limit,639,17528.32396299982,True
512,128,0,False,i512-o128-c8,1789045170.9957206,8,16.396382415796506,False,1789045163.2493734,3.0274391174316406,True,512,33688.02677699932,llama3.2:3b-instruct-q8_0,nano,128,True,measure,etri-dev0001-jetorn,1789045137.3046658,,i512-o128-c8-2,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789045137.3076932,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 680.372, ""prompt_per_token_ms"": 1.3288515625, ""prompt_per_second"": 752.5294985684303, ""predicted_n"": 128, ""predicted_ms"": 7745.611, ""predicted_per_token_ms"": 60.98906299212598, ""predicted_per_second"": 16.396382415796506}",ok,limit,639,25941.679685000054,True
512,128,0,False,i512-o128-c8,1789045179.4291532,8,16.38682401286482,False,1789045171.6780512,4.762887954711914,True,512,42119.72440699992,llama3.2:3b-instruct-q8_0,nano,128,True,measure,etri-dev0001-jetorn,1789045137.3046658,,i512-o128-c8-4,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789045137.3094287,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 682.517, ""prompt_per_token_ms"": 1.333041015625, ""prompt_per_second"": 750.1644647679104, ""predicted_n"": 128, ""predicted_ms"": 7750.129, ""predicted_per_token_ms"": 61.02463779527559, ""predicted_per_second"": 16.38682401286482}",ok,limit,639,34368.622979000065,True
512,128,0,False,i512-o128-c8,1789045187.859579,8,16.393125213788295,False,1789045180.11089,6.6623687744140625,True,512,50548.25102900031,llama3.2:3b-instruct-q8_0,nano,128,True,measure,etri-dev0001-jetorn,1789045137.3046658,,i512-o128-c8-5,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789045137.3113282,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 682.078, ""prompt_per_token_ms"": 1.33218359375, ""prompt_per_second"": 750.6472866739581, ""predicted_n"": 128, ""predicted_ms"": 7747.15, ""predicted_per_token_ms"": 61.0011811023622, ""predicted_per_second"": 16.393125213788295}",ok,limit,639,42799.561707000066,True
512,128,0,False,i512-o128-c8,1789045196.2925014,8,16.387007967182626,False,1789045188.5412,8.04758071899414,True,512,58979.78801799945,llama3.2:3b-instruct-q8_0,nano,128,True,measure,etri-dev0001-jetorn,1789045137.3046658,,i512-o128-c8-6,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789045137.3127134,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 682.438, ""prompt_per_token_ms"": 1.33288671875, ""prompt_per_second"": 750.2513048804434, ""predicted_n"": 128, ""predicted_ms"": 7750.042, ""predicted_per_token_ms"": 61.02395275590551, ""predicted_per_second"": 16.387007967182626}",ok,limit,639,51228.48731300019,True
512,128,0,False,i512-o128-c8,1789045204.7218463,8,16.392132860431058,False,1789045196.9733503,14.118194580078125,True,512,67403.06182099994,llama3.2:3b-instruct-q8_0,nano,128,True,measure,etri-dev0001-jetorn,1789045137.3046658,,i512-o128-c8-7,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789045137.318784,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 681.299, ""prompt_per_token_ms"": 1.330662109375, ""prompt_per_second"": 751.5055797821515, ""predicted_n"": 128, ""predicted_ms"": 7747.619, ""predicted_per_token_ms"": 61.00487401574803, ""predicted_per_second"": 16.392132860431058}",ok,limit,639,59654.5661149994,True
2048,128,0,False,i2048-o128-c1,1789045244.8363278,1,15.474987059499012,False,1789045236.6281595,2.747774124145508,True,2048,11864.915901999666,llama3.2:3b-instruct-q8_0,nano,128,True,measure,etri-dev0001-jetorn,1789045232.968663,,i2048-o128-c1-0,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789045232.9714108,"{""cache_n"": 0, ""prompt_n"": 2048, ""prompt_ms"": 3648.015, ""prompt_per_token_ms"": 1.78125732421875, ""prompt_per_second"": 561.4012003788362, ""predicted_n"": 128, ""predicted_ms"": 8206.792, ""predicted_per_token_ms"": 64.62040944881889, ""predicted_per_second"": 15.474987059499012}",ok,limit,2175,3656.7479080003977,True
512,128,0,False,i512-o128-c2,1789045261.6060688,2,16.29553479250652,False,1789045253.8112314,2.155780792236328,True,512,8601.858972000628,llama3.2:3b-instruct-q8_0,nano,128,True,measure,etri-dev0001-jetorn,1789045253.0020545,,i512-o128-c2-1,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789045253.0042102,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 803.066, ""prompt_per_token_ms"": 1.56848828125, ""prompt_per_second"": 637.5565644666814, ""predicted_n"": 128, ""predicted_ms"": 7793.546, ""predicted_per_token_ms"": 61.36650393700788, ""predicted_per_second"": 16.29553479250652}",ok,limit,639,807.021600000553,True
512,128,0,False,i512-o128-c2,1789045270.0313354,2,16.400653236727027,False,1789045262.2869537,0.6926059722900391,True,512,17028.586794000148,llama3.2:3b-instruct-q8_0,nano,128,True,measure,etri-dev0001-jetorn,1789045253.0020545,,i512-o128-c2-0,etri-dev0001-jetorn,False,workload,etri-dev0001-jetorn,1789045253.002747,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 681.688, ""prompt_per_token_ms"": 1.331421875, ""prompt_per_second"": 751.0767389186842, ""predicted_n"": 128, ""predicted_ms"": 7743.594, ""predicted_per_token_ms"": 60.973181102362204, ""predicted_per_second"": 16.400653236727027}",ok,limit,639,9284.204915000373,True
